IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y
100304205,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/01/2010,10:00,INGLESIDE,NONE,200 Block of LOWELL ST,-122.444823940493,37.7088325499779
100065429,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,10:00,SOUTHERN,NONE,8TH ST / HOWARD ST,-122.411609760643,37.7762209908702
100007136,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/01/2010,10:00,RICHMOND,NONE,300 Block of 24TH AV,-122.483905536236,37.7829079026523
100001558,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,10:02,CENTRAL,"ARREST, CITED",100 Block of BEACH ST,-122.410761207913,37.8079936698473
100001564,DRUG/NARCOTIC,POSSESSION OF COCAINE,Friday,01/01/2010,10:11,MISSION,NONE,25TH ST / MISSION ST,-122.418289276866,37.7506402939526
100001564,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,10:11,MISSION,NONE,25TH ST / MISSION ST,-122.418289276866,37.7506402939526
100001649,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,10:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100001649,NON-CRIMINAL,FOUND PROPERTY,Friday,01/01/2010,10:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100000607,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,10:42,INGLESIDE,NONE,MISSION ST / CORTLAND AV,-122.422842376051,37.7410287442413
100001592,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,01/01/2010,10:44,PARK,"ARREST, CITED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978348
100001592,OTHER OFFENSES,RESISTING ARREST,Friday,01/01/2010,10:44,PARK,"ARREST, CITED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978348
100001702,ASSAULT,BATTERY,Friday,01/01/2010,10:45,SOUTHERN,NONE,1000 Block of MARKET ST,-122.41049843789,37.7820221972445
100001655,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,01/01/2010,10:55,BAYVIEW,NONE,1000 Block of CONNECTICUT ST,-122.397155596537,37.7533862525779
100001730,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,11:00,NORTHERN,NONE,800 Block of GOLDEN GATE AV,-122.424386714527,37.7804166411013
100001081,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/01/2010,04:34,PARK,"ARREST, BOOKED",PIERCE ST / FELL ST,-122.434294413631,37.7744747548893
100001940,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/01/2010,05:00,CENTRAL,NONE,600 Block of GEARY ST,-122.413367257415,37.7867293690291
100001263,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,05:00,MISSION,NONE,1900 Block of MISSION ST,-122.419736700022,37.7652930521848
100001138,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,01/01/2010,05:30,INGLESIDE,NONE,100 Block of HIGHLAND AV,-122.422426682867,37.7373581136595
100001172,LARCENY/THEFT,ATTEMPTED GRAND THEFT FROM PERSON,Friday,01/01/2010,05:45,CENTRAL,NONE,700 Block of BROADWAY ST,-122.409924746842,37.7975747480743
100001172,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Friday,01/01/2010,05:45,CENTRAL,NONE,700 Block of BROADWAY ST,-122.409924746842,37.7975747480743
100001188,ROBBERY,ATTEMPTED ROBBERY RESIDENCE WITH BODILY FORCE,Friday,01/01/2010,06:15,BAYVIEW,NONE,WISCONSIN ST / 23RD ST,-122.398695589689,37.7547456011485
100002788,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,07:00,MISSION,UNFOUNDED,23RD ST / VERMONT ST,-122.403524795218,37.7544534411769
100001605,NON-CRIMINAL,FOUND PROPERTY,Friday,01/01/2010,07:00,NORTHERN,NONE,1200 Block of WEBSTER ST,-122.430719060179,37.7819642214758
100027720,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/01/2010,07:15,PARK,NONE,1600 Block of TURK ST,-122.436502465989,37.7799743347804
100007534,ROBBERY,"ROBBERY, BODILY FORCE",Friday,01/01/2010,07:30,INGLESIDE,NONE,VISITACION AV / SCHWERIN ST,-122.410641280689,37.7122058692269
100001304,OTHER OFFENSES,RESISTING ARREST,Friday,01/01/2010,07:40,NORTHERN,"ARREST, CITED",TURK ST / VANNESS AV,-122.420641893733,37.7819608222134
100001304,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/01/2010,07:40,NORTHERN,"ARREST, CITED",TURK ST / VANNESS AV,-122.420641893733,37.7819608222134
100001279,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,01/01/2010,07:48,PARK,NONE,1000 Block of HAYES ST,-122.434453653016,37.775386623897
100004966,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/01/2010,07:50,MISSION,NONE,2200 Block of MARKET ST,-122.432162613071,37.7648919405694
100374941,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,01/01/2010,08:00,TARAVAL,NONE,2400 Block of 23RD AV,-122.479785441262,37.7420939261338
100391638,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,01/01/2010,08:00,BAYVIEW,NONE,2500 Block of MARIN ST,-122.40332521436,37.7480983638104
106005938,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/01/2010,08:00,NORTHERN,NONE,FULTON ST / GOUGH ST,-122.423355144447,37.7787466492355
106042695,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Friday,01/01/2010,08:00,PARK,NONE,500 Block of BELVEDERE ST,-122.447773244375,37.7623733607088
100322633,ASSAULT,THREATS AGAINST LIFE,Friday,01/01/2010,08:00,CENTRAL,NONE,300 Block of GEARY ST,-122.408770962371,37.7872564568952
100138850,OTHER OFFENSES,HARASSING PHONE CALLS,Friday,01/01/2010,08:00,CENTRAL,NONE,200 Block of KEARNY ST,-122.403857616961,37.7900973257661
100270747,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,08:00,BAYVIEW,NONE,1800 Block of 25TH ST,-122.396579578869,37.7522738286401
100375450,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,08:00,TARAVAL,NONE,100 Block of APTOS AV,-122.466263433574,37.7302147819889
100001495,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Friday,01/01/2010,08:00,CENTRAL,NONE,900 Block of CALIFORNIA ST,-122.410789619289,37.7918035164343
100226518,MISSING PERSON,MISSING ADULT,Friday,01/01/2010,08:00,SOUTHERN,LOCATED,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100001326,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,01/01/2010,08:19,SOUTHERN,"ARREST, BOOKED",400 Block of MINNA ST,-122.407935844501,37.7806667043309
100001401,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Friday,01/01/2010,08:30,NORTHERN,NONE,1800 Block of CLAY ST,-122.423082500645,37.7922356407593
100001382,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Friday,01/01/2010,08:40,BAYVIEW,JUVENILE BOOKED,800 Block of CHINABASIN ST,-122.386855081946,37.7653210471468
100001382,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,01/01/2010,08:40,BAYVIEW,JUVENILE BOOKED,800 Block of CHINABASIN ST,-122.386855081946,37.7653210471468
100001382,ASSAULT,THREATS AGAINST LIFE,Friday,01/01/2010,08:40,BAYVIEW,JUVENILE BOOKED,800 Block of CHINABASIN ST,-122.386855081946,37.7653210471468
100001354,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,08:40,BAYVIEW,"ARREST, CITED",WISCONSIN ST / 23RD ST,-122.398695589689,37.7547456011485
100001360,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,08:49,INGLESIDE,"ARREST, CITED",JUDSON AV / PHELAN AV,-122.452441463474,37.7285021043548
100001445,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/01/2010,09:00,SOUTHERN,NONE,600 Block of HARRISON ST,-122.39638907958,37.7832959541614
100001508,ASSAULT,ASSAULT BY POISONING,Friday,01/01/2010,09:00,NORTHERN,NONE,OCTAVIA ST / HAIGHT ST,-122.423869271697,37.7729422631275
100004530,VEHICLE THEFT,STOLEN TRUCK,Friday,01/01/2010,09:00,BAYVIEW,NONE,300 Block of WILLIAMS AV,-122.399370004924,37.730334616784
106002291,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,09:00,NORTHERN,NONE,HAIGHT ST / WEBSTER ST,-122.428805083825,37.7723149685016
100001508,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,09:00,NORTHERN,NONE,OCTAVIA ST / HAIGHT ST,-122.423869271697,37.7729422631275
100001467,MISSING PERSON,MISSING ADULT,Friday,01/01/2010,09:00,CENTRAL,NONE,300 Block of BATTERY ST,-122.40025459987,37.7944210874154
100001514,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,01/01/2010,09:50,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.412130752567,37.7807362501271
100001514,OTHER OFFENSES,PAROLE VIOLATION,Friday,01/01/2010,09:50,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.412130752567,37.7807362501271
100001730,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,11:00,NORTHERN,NONE,800 Block of GOLDEN GATE AV,-122.424386714527,37.7804166411013
100001730,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/01/2010,11:00,NORTHERN,NONE,800 Block of GOLDEN GATE AV,-122.424386714527,37.7804166411013
100001718,ASSAULT,BATTERY,Friday,01/01/2010,11:09,TARAVAL,"ARREST, BOOKED",200 Block of SAGAMORE ST,-122.459802601572,37.7112736033081
100001718,WARRANTS,WARRANT ARREST,Friday,01/01/2010,11:09,TARAVAL,"ARREST, BOOKED",200 Block of SAGAMORE ST,-122.459802601572,37.7112736033081
100001724,ASSAULT,BATTERY,Friday,01/01/2010,11:10,NORTHERN,NONE,600 Block of VANNESS AV,-122.420401190379,37.7810426839247
100001774,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,11:45,SOUTHERN,NONE,100 Block of 9TH ST,-122.414676258239,37.7762481307044
100001752,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,11:45,RICHMOND,"ARREST, CITED",FULTON ST / 47TH AV,-122.507750131004,37.7714939969712
100014614,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,01/01/2010,12:00,BAYVIEW,NONE,100 Block of DAKOTA ST,-122.395171266072,37.7530887607892
100200885,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/01/2010,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100005748,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/01/2010,12:00,NORTHERN,NONE,LAGUNA ST / GREEN ST,-122.430371829258,37.7967808411459
100142453,ASSAULT,THREATS AGAINST LIFE,Friday,01/01/2010,12:00,CENTRAL,NONE,2100 Block of POWELL ST,-122.411710898822,37.8048129446274
100002233,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,12:00,BAYVIEW,NONE,1300 Block of HAWES ST,-122.382162363625,37.7278263255064
100216199,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,12:00,RICHMOND,NONE,700 Block of ARGUELLO BL,-122.458624414377,37.7772577147617
100280809,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100001768,NON-CRIMINAL,FOUND PROPERTY,Friday,01/01/2010,12:00,MISSION,NONE,14TH ST / MISSION ST,-122.419983447697,37.7682726763915
100001809,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/01/2010,12:10,TENDERLOIN,"ARREST, CITED",0 Block of STOCKTON ST,-122.405878455822,37.7857422667796
100001780,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,12:15,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.404864532748,37.8064164582386
100001837,ASSAULT,BATTERY,Friday,01/01/2010,12:30,BAYVIEW,NONE,900 Block of CONNECTICUT ST,-122.397736321982,37.7539729045317
100001821,ASSAULT,CHILD ABUSE (PHYSICAL),Friday,01/01/2010,12:40,BAYVIEW,NONE,REVERE AV / JENNINGS ST,-122.386420682522,37.7295447729941
100001821,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,01/01/2010,12:40,BAYVIEW,NONE,REVERE AV / JENNINGS ST,-122.386420682522,37.7295447729941
100001821,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Friday,01/01/2010,12:40,BAYVIEW,NONE,REVERE AV / JENNINGS ST,-122.386420682522,37.7295447729941
100001912,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/01/2010,12:58,MISSION,"ARREST, BOOKED",26TH ST / VALENCIA ST,-122.420354780861,37.7489063052125
100001912,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Friday,01/01/2010,12:58,MISSION,"ARREST, BOOKED",26TH ST / VALENCIA ST,-122.420354780861,37.7489063052125
100001934,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/01/2010,12:58,INGLESIDE,NONE,400 Block of CORTLAND AV,-122.417155630927,37.7390895543171
100001859,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,13:00,BAYVIEW,"ARREST, CITED",200 Block of WILLIAMS AV,-122.397408700897,37.7299085070201
100001887,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,13:16,TENDERLOIN,"ARREST, CITED",ELLIS ST / POWELL ST,-122.407854234538,37.7854922044898
100001978,ASSAULT,BATTERY,Friday,01/01/2010,13:30,PARK,NONE,0 Block of CASTRO ST,-122.435718550322,37.7686887134648
100002299,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,01/01/2010,13:30,NORTHERN,NONE,1900 Block of SUTTER ST,-122.431570670227,37.7863356826195
106000289,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,13:30,CENTRAL,NONE,800 Block of SUTTER ST,-122.414226051093,37.7885438931891
106001867,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,14:00,BAYVIEW,NONE,WISCONSIN ST / 23RD ST,-122.398695589689,37.7547456011485
100002108,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Friday,01/01/2010,14:00,CENTRAL,"ARREST, BOOKED",200 Block of POST ST,-122.405559943689,37.7886851628813
100002506,MISSING PERSON,MISSING JUVENILE,Friday,01/01/2010,14:00,INGLESIDE,NONE,200 Block of LELAND AV,-122.407795965706,37.7127851369338
100002506,MISSING PERSON,FOUND PERSON,Friday,01/01/2010,14:00,INGLESIDE,NONE,200 Block of LELAND AV,-122.407795965706,37.7127851369338
100002164,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,01/01/2010,14:05,NORTHERN,NONE,POLK ST / EDDY ST,-122.419183096362,37.7830998244889
106016286,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,14:10,NORTHERN,NONE,1800 Block of GEARY BL,-122.432987255153,37.7843105592652
100002017,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,14:13,TARAVAL,"ARREST, CITED",GRAFTON AV / JULES AV,-122.461234022649,37.7200190207774
100002023,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Friday,01/01/2010,14:15,SOUTHERN,"ARREST, BOOKED",400 Block of JESSIE ST,-122.40925414088,37.7814407546579
100002067,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,14:23,SOUTHERN,"ARREST, CITED",BRYANT ST / 7TH ST,-122.404749273533,37.7742800977751
100002170,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,14:50,SOUTHERN,NONE,0 Block of TOWNSEND ST,-122.388114583568,37.7818843795017
100002186,ASSAULT,BATTERY,Friday,01/01/2010,15:00,MISSION,NONE,1000 Block of POTRERO AV,-122.406656623063,37.7568256145719
100004546,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/01/2010,15:00,CENTRAL,NONE,WASHINGTON ST / JONES ST,-122.414652600787,37.7941089194663
100033636,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,01/01/2010,15:00,INGLESIDE,NONE,1500 Block of CORTLAND AV,-122.409488704394,37.7396845712108
106000665,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,15:00,TARAVAL,NONE,SLOAT BL / SKYLINEBLVD HY,-122.49663459856,37.7337690629931
100002211,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,01/01/2010,15:26,PARK,"ARREST, BOOKED",1200 Block of HAIGHT ST,-122.443294436704,37.7705832405073
100002211,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC,Friday,01/01/2010,15:26,PARK,"ARREST, BOOKED",1200 Block of HAIGHT ST,-122.443294436704,37.7705832405073
100002205,FRAUD,"CREDIT CARD, THEFT OF",Friday,01/01/2010,15:31,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870333
100002205,DRUG/NARCOTIC,POSSESSION OF HEROIN,Friday,01/01/2010,15:31,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870333
100002205,WARRANTS,WARRANT ARREST,Friday,01/01/2010,15:31,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870333
106000687,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,15:40,CENTRAL,NONE,400 Block of STOCKTON ST,-122.40700591265,37.7898710452058
100002283,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/01/2010,15:44,INGLESIDE,NONE,1800 Block of CASTRO ST,-122.433705713553,37.7469031623605
100002227,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,15:45,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.39972944142,37.7833119786852
106007241,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,15:50,BAYVIEW,NONE,3RD ST / 16TH ST,-122.389103032813,37.7669037252218
100002318,TRESPASS,TRESPASSING,Friday,01/01/2010,15:50,PARK,"ARREST, CITED",100 Block of CORBETT AV,-122.441423846814,37.7615180003271
100002318,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,15:50,PARK,"ARREST, CITED",100 Block of CORBETT AV,-122.441423846814,37.7615180003271
100003805,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,01/01/2010,16:00,TARAVAL,NONE,500 Block of JOHNMUIR DR,-122.491491562409,37.7136385869591
106001914,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,16:00,BAYVIEW,NONE,RHODEISLAND ST / SOUTHERNHEIGHTS AV,-122.401958353438,37.7584040718139
100034844,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/01/2010,16:00,MISSION,NONE,16TH ST / DOLORES ST,-122.426384450806,37.7646439372916
100002380,EXTORTION,ATTEMPTED EXTORTION,Friday,01/01/2010,16:00,TENDERLOIN,"ARREST, BOOKED",500 Block of LEAVENWORTH ST,-122.414728240773,37.7859069401238
100002380,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Friday,01/01/2010,16:00,TENDERLOIN,"ARREST, BOOKED",500 Block of LEAVENWORTH ST,-122.414728240773,37.7859069401238
100003673,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,16:00,INGLESIDE,NONE,500 Block of CHENERY ST,-122.432414588927,37.734585404383
100002261,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,01/01/2010,16:15,TARAVAL,"ARREST, BOOKED",0 Block of SANTACRUZ AV,-122.465529465952,37.7088852237258
100002261,DRUG/NARCOTIC,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,Friday,01/01/2010,16:15,TARAVAL,"ARREST, BOOKED",0 Block of SANTACRUZ AV,-122.465529465952,37.7088852237258
100002302,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,16:20,RICHMOND,"ARREST, CITED",DIVISADERO ST / JACKSON ST,-122.441155369375,37.7916291490033
100002330,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Friday,01/01/2010,16:25,BAYVIEW,NONE,200 Block of WESTPOINT RD,-122.378973821346,37.7352794666948
100002324,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,16:25,MISSION,"ARREST, CITED",16TH ST / MISSION ST,-122.419671780296,37.7650501214965
100002346,WARRANTS,WARRANT ARREST,Friday,01/01/2010,16:33,SOUTHERN,"ARREST, BOOKED",200 Block of 11TH ST,-122.413986188053,37.7719866434795
100010452,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/01/2010,17:00,NORTHERN,NONE,600 Block of LARKIN ST,-122.417589019996,37.7838252035616
106001873,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,17:00,BAYVIEW,NONE,RANKIN ST / QUESADA AV,-122.398945572195,37.7375898221177
100394751,ASSAULT,THREATS AGAINST LIFE,Friday,01/01/2010,17:00,PARK,NONE,100 Block of MUSEUM WY,-122.438955216834,37.764058523518
100394751,OTHER OFFENSES,HARASSING PHONE CALLS,Friday,01/01/2010,17:00,PARK,NONE,100 Block of MUSEUM WY,-122.438955216834,37.764058523518
100018898,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,17:00,SOUTHERN,NONE,500 Block of HOWARD ST,-122.397416709249,37.7872923442007
106000881,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,17:00,SOUTHERN,NONE,MINNA ST / NEWMONTGOMERY ST,-122.399977455813,37.7870120774348
100010452,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,17:00,NORTHERN,NONE,600 Block of LARKIN ST,-122.417589019996,37.7838252035616
106004532,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,17:00,MISSION,NONE,MISSION ST / 24TH ST,-122.418448186101,37.7522391652921
100002493,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,01/01/2010,17:16,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971734551,37.7340152181019
100002493,WARRANTS,WARRANT ARREST,Friday,01/01/2010,17:16,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971734551,37.7340152181019
100002556,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/01/2010,17:20,SOUTHERN,NONE,1100 Block of MARKET ST,-122.412574145013,37.7803845467805
100002578,ASSAULT,BATTERY,Friday,01/01/2010,17:25,RICHMOND,"ARREST, BOOKED",500 Block of 22ND AV,-122.481295797537,37.7765475337665
100002465,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,17:29,PARK,"ARREST, CITED",STANYAN ST / OAK ST,-122.453981622365,37.771427859621
100002512,VEHICLE THEFT,STOLEN TRUCK,Friday,01/01/2010,17:30,TARAVAL,NONE,VICENTE ST / MADRONE AV,-122.467994811064,37.7400058184895
100002540,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,17:30,NORTHERN,NONE,1000 Block of GOLDEN GATE AV,-122.428131140464,37.7800178953235
100002534,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,01/01/2010,17:47,MISSION,"ARREST, BOOKED",RONDEL PL / 16TH ST,-122.421240281394,37.7649558928209
100002534,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,01/01/2010,17:47,MISSION,"ARREST, BOOKED",RONDEL PL / 16TH ST,-122.421240281394,37.7649558928209
100013581,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,01/01/2010,18:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100007879,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/01/2010,18:00,BAYVIEW,NONE,600 Block of INDIANA ST,-122.391640915858,37.7622175032107
100010292,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,18:00,CENTRAL,NONE,JACKSON ST / POWELL ST,-122.409900589034,37.7956171186917
106001033,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,18:00,SOUTHERN,NONE,200 Block of TOWNSEND ST,-122.394096205489,37.7778380043292
100204445,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/01/2010,18:00,BAYVIEW,NONE,1100 Block of MARIPOSA ST,-122.395016767705,37.7639808513749
106015482,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,18:00,CENTRAL,NONE,1100 Block of BUSH ST,-122.416531384099,37.7891381420486
100014125,KIDNAPPING,CHILD STEALING,Friday,01/01/2010,18:00,TARAVAL,NONE,2500 Block of 45TH AV,-122.503309855452,37.7390078359124
100371276,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/01/2010,18:00,INGLESIDE,NONE,900 Block of CHENERY ST,-122.437663983592,37.7352435584466
100002863,MISSING PERSON,MISSING ADULT,Friday,01/01/2010,18:00,SOUTHERN,LOCATED,0 Block of DORE ST,-122.412996750977,37.7738519786006
100002562,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,18:09,MISSION,"ARREST, CITED",FOLSOM ST / 20TH ST,-122.414693065257,37.7588955947869
100002716,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,01/01/2010,18:15,PARK,"ARREST, BOOKED",900 Block of CENTRAL AV,-122.445197516773,37.7783011234498
100006025,ASSAULT,THREATENING PHONE CALL(S),Friday,01/01/2010,18:48,PARK,NONE,0 Block of CRESTLINE DR,-122.446538871211,37.7506863142929
100004972,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Friday,01/01/2010,19:00,INGLESIDE,NONE,5100 Block of MISSION ST,-122.440389222388,37.7172167946609
100003225,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,19:00,SOUTHERN,NONE,STEVENSON ST / 8TH ST,-122.405238699988,37.7852653024967
106000756,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,19:00,INGLESIDE,NONE,400 Block of GOLDMINE DR,-122.438061512708,37.739455675985
